FIPS,State,County,FIR,FIP,Lo_Thresh,Lo_Type,Hi_Thresh,Hi_Type,P_Below,P_Between,P_Above,CFIR,CFIP,C_Below,C_Above,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial
48021,TX,Bastrop,0.156,11690,1.65,SNAP,1.85,Other Nutrition Program,0.678,0.064,0.257,0.263,5100.0,0.79,0.21,2.37,4911000,2013,97216.0,0.5732595457537853,0.059239219881500986,0.01304312047399605,0.00786907504937459,0.0007611915734035549,0.17438487491770902,0.17144297235023043
48023,TX,Baylor,0.189,690,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.067,0.277,0.259,180.0,0.61,0.39,2.54,310000,2013,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869
48025,TX,Bee,0.151,4870,1.65,SNAP,1.85,Other Nutrition Program,0.549,0.056,0.394,0.288,1980.0,0.68,0.32,2.23,1926000,2013,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204
48027,TX,Bell,0.21,66400,1.65,SNAP,1.85,Other Nutrition Program,0.579,0.073,0.348,0.266,23720.0,0.69,0.31,2.37,27863000,2013,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002
48029,TX,Bexar,0.14,245760,1.65,SNAP,1.85,Other Nutrition Program,0.732,0.038,0.23,0.256,120470.0,0.71,0.29,2.46,107015000,2013,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864
48031,TX,Blanco,0.152,1600,1.65,SNAP,1.85,Other Nutrition Program,0.591,0.126,0.283,0.247,550.0,0.81,0.19,2.59,732000,2013,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235
48033,TX,Borden,0.148,100,1.65,SNAP,1.85,Other Nutrition Program,0.273,0.048,0.679,0.27,60.0,0.25,0.75,2.45,43000,2013,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448
48035,TX,Bosque,0.179,3230,1.65,SNAP,1.85,Other Nutrition Program,0.688,0.088,0.224,0.282,1140.0,0.86,0.14,2.41,1377000,2013,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068
48037,TX,Bowie,0.234,21770,1.65,SNAP,1.85,Other Nutrition Program,0.631,0.075,0.294,0.293,6570.0,0.76,0.24,2.52,9720000,2013,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182
48039,TX,Brazoria,0.161,51310,1.65,SNAP,1.85,Other Nutrition Program,0.467,0.071,0.462,0.23,20210.0,0.58,0.42,2.66,24183000,2013,372031.0,0.5113337329416097,0.1483102214600396,0.007362289701664646,0.07147791447486904,0.0004918944926632458,0.11282930723514976,0.14819463969400398
48041,TX,Brazos,0.227,44850,1.65,SNAP,1.85,Other Nutrition Program,0.748,0.025,0.227,0.265,10760.0,0.7,0.3,2.57,20435000,2013,233849.0,0.5995578343289901,0.10408853576453181,0.006918994735919333,0.06313048163558535,0.0009963694520823266,0.10059910455037224,0.12470867953251885
48043,TX,Brewster,0.147,1360,1.65,SNAP,1.85,Other Nutrition Program,0.721,0.048,0.231,0.221,420.0,0.57,0.43,2.83,681000,2013,9546.0,0.6715901948460088,0.020741671904462602,0.01466582861931699,0.009847056358684266,0.0011523151058034779,0.08307144353655982,0.19893148962916404
48045,TX,Briscoe,0.169,270,1.65,SNAP,1.85,Other Nutrition Program,0.827,0.135,0.038,0.293,100.0,0.86,0.14,2.7,129000,2013,1435.0,0.818815331010453,0.012543554006968641,0.004878048780487805,0.0,0.0,0.09825783972125436,0.06550522648083623
48047,TX,Brooks,0.127,920,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.349,680.0,0.82,0.18,2.21,359000,2013,7076.0,0.41181458451102315,0.0035330695308083662,0.0031091011871113624,0.004098360655737705,0.00014132278123233464,0.10881854154889768,0.46848501978518936
48049,TX,Brown,0.184,6970,1.65,SNAP,1.85,Other Nutrition Program,0.688,0.062,0.25,0.296,2660.0,0.73,0.27,2.67,3297000,2013,38095.0,0.7698123113269458,0.03837773986087413,0.006090038062737892,0.007192544953405959,0.0007087544297151858,0.07352670954193463,0.1042919018243864
48051,TX,Burleson,0.178,3060,1.65,SNAP,1.85,Other Nutrition Program,0.631,0.105,0.265,0.268,1080.0,0.87,0.13,2.58,1396000,2013,17642.0,0.6888107924271625,0.10815100328760911,0.007822242376147828,0.0040244870196122886,0.0,0.07391452216302007,0.11727695272644825
48053,TX,Burnet,0.169,7320,1.65,SNAP,1.85,Other Nutrition Program,0.658,0.091,0.251,0.282,2770.0,0.78,0.22,2.47,3198000,2013,49130.0,0.7703032770201507,0.013087726440056992,0.007592102584978628,0.008711581518420518,0.0003053124363932424,0.08687156523509057,0.11312843476490943
48055,TX,Caldwell,0.156,6000,1.65,SNAP,1.85,Other Nutrition Program,0.792,0.044,0.164,0.27,2650.0,0.81,0.19,2.21,2343000,2013,45883.0,0.515070941307238,0.053178737222936596,0.010875487653379248,0.005187106335679882,0.0005884532397620034,0.21158163154109366,0.20351764269991066
48057,TX,Calhoun,0.144,3100,1.65,SNAP,1.85,Other Nutrition Program,0.693,0.006,0.301,0.274,1540.0,0.68,0.32,2.32,1273000,2013,20106.0,0.564806525415299,0.02118770516263802,0.005769422063065751,0.05545608276136477,0.00019894558838157763,0.12110812692728538,0.2314731920819656
48059,TX,Callahan,0.176,2390,1.65,SNAP,1.85,Other Nutrition Program,0.601,0.077,0.322,0.269,840.0,0.61,0.39,2.51,1064000,2013,13708.0,0.8866355412897579,0.009702363583309016,0.005836008170411439,0.0038663554128975782,0.0005106507149110009,0.02567843594981033,0.06777064487890283
48061,TX,Cameron,0.14,57580,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.341,45660.0,0.85,0.15,2.11,21491000,2013,421017.0,0.38646182933230727,0.0049309172788747245,0.006847704486992212,0.006664814009885587,0.0003539049492063266,0.19033198184396355,0.40440884809877037
48063,TX,Camp,0.212,2640,1.65,SNAP,1.85,Other Nutrition Program,0.754,0.079,0.167,0.309,1020.0,0.85,0.15,2.66,1242000,2013,12464.0,0.5975609756097561,0.1522785622593068,0.005054557124518614,0.008664955070603338,0.0006418485237483953,0.13318356867779205,0.1026155327342747
48065,TX,Carson,0.145,900,1.65,SNAP,1.85,Other Nutrition Program,0.446,0.046,0.508,0.23,360.0,0.46,0.55,2.74,436000,2013,5807.0,0.8729120027552953,0.003444119166523162,0.009299121749612537,0.0037885310831754777,0.0013776476666092646,0.023592216290683657,0.08558636128810057
48067,TX,Cass,0.242,7330,1.65,SNAP,1.85,Other Nutrition Program,0.671,0.075,0.254,0.322,2220.0,0.75,0.26,2.67,3461000,2013,28454.0,0.7547972165600618,0.15959091867575737,0.0068180220707106205,0.004217333239614817,0.0003514444366345681,0.019997188444506923,0.05422787657271386
48069,TX,Castro,0.139,1120,1.65,SNAP,1.85,Other Nutrition Program,0.988,0.012,0.0,0.271,680.0,0.99,0.01,2.85,565000,2013,7371.0,0.49871116537783206,0.014652014652014652,0.007868674535341203,0.002984669651336318,0.000542667209333876,0.2078415411748745,0.2673992673992674
48071,TX,Chambers,0.158,5610,1.65,SNAP,1.85,Other Nutrition Program,0.473,0.077,0.45,0.234,2320.0,0.54,0.46,3.09,3065000,2013,46571.0,0.7003070580404114,0.06929204869983466,0.007236262910394881,0.013742457752678705,2.1472590238560478e-05,0.0931695690451139,0.11623113096132787
48073,TX,Cherokee,0.212,10780,1.65,SNAP,1.85,Other Nutrition Program,0.73,0.06,0.21,0.315,4130.0,0.79,0.21,2.63,5025000,2013,50412.0,0.6374275966039832,0.12746965008331348,0.009204157740220582,0.005217011822581925,0.00035705784337062603,0.12346266761882091,0.09686185828770928
48075,TX,Childress,0.175,1240,1.65,SNAP,1.85,Other Nutrition Program,0.49,0.047,0.463,0.262,390.0,0.64,0.36,2.72,598000,2013,6664.0,0.6643157262905162,0.08733493397358943,0.004351740696278511,0.007653061224489796,0.00030012004801920766,0.14360744297719089,0.09243697478991597
48077,TX,Clay,0.167,1780,1.65,SNAP,1.85,Other Nutrition Program,0.488,0.059,0.453,0.251,610.0,0.53,0.47,2.52,795000,2013,10218.0,0.8982188295165394,0.003816793893129771,0.009199451947543551,0.004893325504012527,0.0,0.018888236445488354,0.06498336269328636
48079,TX,Cochran,0.128,390,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.237,210.0,1.0,0.0,2.7,187000,2013,2547.0,0.5685119748723989,0.027875932469572047,0.0043188064389477815,0.0015704750687082843,0.0,0.2277188849627012,0.17000392618767177
48081,TX,Coke,0.17,550,1.65,SNAP,1.85,Other Nutrition Program,0.544,0.096,0.359,0.269,180.0,0.48,0.52,2.45,238000,2013,3285.0,0.828310502283105,0.00213089802130898,0.0091324200913242,0.00030441400304414006,0.0018264840182648401,0.052968036529680365,0.10532724505327246
48083,TX,Coleman,0.212,1850,1.65,SNAP,1.85,Other Nutrition Program,0.849,0.087,0.064,0.349,670.0,0.94,0.06,2.5,820000,2013,7684.0,0.8565851119208745,0.01965122332118688,0.008459135866736075,0.004164497657470068,0.0,0.04346694429984383,0.0676730869338886
48085,TX,Collin,0.167,135570,1.65,SNAP,1.85,Other Nutrition Program,0.364,0.053,0.584,0.22,50380.0,0.43,0.57,2.88,69181000,2013,1064465.0,0.543382826114527,0.10360509739634464,0.007036398566415993,0.17775032528077486,0.0006754566848134979,0.05651289614970901,0.111036999807415
48087,TX,Collingsworth,0.16,490,1.65,SNAP,1.85,Other Nutrition Program,0.819,0.102,0.08,0.286,240.0,0.93,0.07,2.75,239000,2013,2652.0,0.726998491704374,0.04562594268476621,0.013951734539969835,0.003393665158371041,0.0003770739064856712,0.10143288084464555,0.10822021116138764
48089,TX,Colorado,0.168,3500,1.65,SNAP,1.85,Other Nutrition Program,0.677,0.077,0.246,0.251,1220.0,0.86,0.14,2.38,1477000,2013,20557.0,0.6406090382837962,0.11358661283261176,0.004864523033516564,0.004037554117818748,0.0,0.12448314442768886,0.11241912730456778
48091,TX,Comal,0.149,16690,1.65,SNAP,1.85,Other Nutrition Program,0.496,0.05,0.455,0.241,6340.0,0.55,0.45,2.72,8025000,2013,161501.0,0.7324536690175293,0.024024619042606547,0.007027820261174853,0.0122228345335323,0.0010340493247719827,0.06206153522269212,0.16117547259769288
48093,TX,Comanche,0.179,2480,1.65,SNAP,1.85,Other Nutrition Program,0.734,0.036,0.23,0.313,1030.0,0.71,0.29,2.62,1150000,2013,13594.0,0.7573194056201266,0.003530969545387671,0.008533176401353539,0.002795350890098573,0.00022068559658672943,0.10453141091658084,0.12306900102986612
48095,TX,Concho,0.122,500,1.65,SNAP,1.85,Other Nutrition Program,0.451,0.044,0.505,0.276,160.0,0.67,0.33,2.47,219000,2013,3303.0,0.7623372691492583,0.02482591583409022,0.005752346351801393,0.00696336663639116,0.0003027550711474417,0.10323947926127762,0.09657886769603391
48097,TX,Cooke,0.175,6740,1.65,SNAP,1.85,Other Nutrition Program,0.623,0.054,0.324,0.266,2560.0,0.7,0.3,2.93,3492000,2013,41668.0,0.7593597004895843,0.02959105308630124,0.013199577613516367,0.007535758855716617,0.00047998464049150427,0.07626955937410003,0.11356436594028992
48099,TX,Coryell,0.217,16460,1.65,SNAP,1.85,Other Nutrition Program,0.515,0.085,0.399,0.285,5850.0,0.74,0.26,2.46,7174000,2013,83093.0,0.608101765491678,0.14870085326080415,0.008087323841960214,0.022986292467476202,0.013153935951283502,0.07765997135739473,0.1213098576294032
48101,TX,Cottle,0.194,300,1.65,SNAP,1.85,Other Nutrition Program,0.673,0.095,0.231,0.306,80.0,0.85,0.15,2.72,144000,2013,1380.0,0.7442028985507246,0.06956521739130435,0.0036231884057971015,0.0,0.0014492753623188406,0.08768115942028985,0.09347826086956522
48103,TX,Crane,0.11,490,1.65,SNAP,1.85,Other Nutrition Program,0.666,0.08,0.254,0.219,280.0,0.61,0.39,2.55,221000,2013,4675.0,0.532192513368984,0.01647058823529412,0.007700534759358289,0.004705882352941176,0.0,0.19550802139037432,0.24342245989304812
48105,TX,Crockett,0.106,410,1.65,SNAP,1.85,Other Nutrition Program,0.597,0.001,0.402,0.243,220.0,0.55,0.45,2.32,168000,2013,3098.0,0.6074887023886378,0.005810200129115558,0.009683666881859263,0.0032278889606197547,0.00032278889606197545,0.14557779212395094,0.2278889606197547
48107,TX,Crosby,0.156,940,1.65,SNAP,1.85,Other Nutrition Program,0.869,0.047,0.084,0.307,530.0,0.78,0.22,2.65,441000,2013,5133.0,0.6345217221897526,0.029417494642509253,0.008182349503214495,0.0023378141437755697,0.0001948178453146308,0.17163452172218976,0.1537112799532437
48109,TX,Culberson,0.106,250,1.65,SNAP,1.85,Other Nutrition Program,0.971,0.029,0.0,0.204,130.0,0.85,0.15,2.61,115000,2013,2188.0,0.463436928702011,0.009597806215722121,0.011425959780621572,0.012797074954296161,0.0,0.23263254113345522,0.27010968921389394
48111,TX,Dallam,0.151,1030,1.65,SNAP,1.85,Other Nutrition Program,0.9,0.1,0.0,0.263,560.0,1.0,0.0,2.72,497000,2013,7115.0,0.5451862262825018,0.0106816584680253,0.017006324666198173,0.0018271257905832748,0.00042164441321152494,0.1870695713281799,0.23780744905130008
48113,TX,Dallas,0.196,472170,1.65,SNAP,1.85,Other Nutrition Program,0.718,0.069,0.213,0.271,179020.0,0.77,0.24,2.73,228090000,2013,2613539.0,0.35365188734509034,0.21969559283408435,0.012034639620835962,0.07006744494725352,0.0006565809808080155,0.18276367790953185,0.16113017636239596
48115,TX,Dawson,0.148,2040,1.65,SNAP,1.85,Other Nutrition Program,0.638,0.039,0.323,0.263,860.0,0.72,0.28,2.6,939000,2013,12456.0,0.6108702633269107,0.07217405266538214,0.00802825947334618,0.00449582530507386,0.0003211303789338471,0.14611432241490044,0.1579961464354528
48117,TX,Deaf Smith,0.113,2180,1.65,SNAP,1.85,Other Nutrition Program,0.939,0.018,0.043,0.252,1580.0,0.79,0.21,2.74,1058000,2013,18583.0,0.48721950169509765,0.00936339665285476,0.010547274390572028,0.0033901953398267235,0.00016143787332508207,0.2423182478609482,0.24699994618737556
48119,TX,Delta,0.203,1060,1.65,SNAP,1.85,Other Nutrition Program,0.679,0.101,0.219,0.315,370.0,0.83,0.17,2.71,508000,2013,5230.0,0.8254302103250478,0.05965583173996176,0.009177820267686425,0.007074569789674952,0.0009560229445506692,0.02791586998087954,0.06978967495219886
48121,TX,Denton,0.168,115590,1.65,SNAP,1.85,Other Nutrition Program,0.412,0.049,0.539,0.222,41360.0,0.47,0.53,2.87,58758000,2013,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868
48123,TX,DeWitt,0.149,3020,1.65,SNAP,1.85,Other Nutrition Program,0.602,0.051,0.347,0.247,1110.0,0.71,0.29,2.13,1139000,2013,0.0,,,,,,,
48125,TX,Dickens,0.184,440,1.65,SNAP,1.85,Other Nutrition Program,0.573,0.083,0.344,0.285,130.0,0.78,0.22,2.65,206000,2013,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102
48127,TX,Dimmit,0.097,990,1.65,SNAP,1.85,Other Nutrition Program,0.907,0.093,0.0,0.29,890.0,0.67,0.33,2.09,366000,2013,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295
48129,TX,Donley,0.186,670,1.65,SNAP,1.85,Other Nutrition Program,0.61,0.074,0.316,0.288,210.0,0.8,0.2,2.82,334000,2013,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466
48131,TX,Duval,0.087,1030,1.65,SNAP,1.85,Other Nutrition Program,0.985,0.015,0.0,0.263,750.0,0.68,0.32,2.24,408000,2013,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915
48133,TX,Eastland,0.188,3470,1.65,SNAP,1.85,Other Nutrition Program,0.724,0.083,0.193,0.282,1150.0,0.83,0.17,2.63,1614000,2013,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055
48135,TX,Ector,0.125,17650,1.65,SNAP,1.85,Other Nutrition Program,0.737,0.042,0.222,0.238,9830.0,0.7,0.3,2.49,7768000,2013,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187
48137,TX,Edwards,0.116,240,1.65,SNAP,1.85,Other Nutrition Program,0.75,0.034,0.216,0.279,100.0,0.96,0.04,2.32,98000,2013,1422.0,0.6758087201125176,0.0014064697609001407,0.006329113924050633,0.007735583684950774,0.0007032348804500703,0.0808720112517581,0.2271448663853727
48139,TX,Ellis,0.164,24980,1.65,SNAP,1.85,Other Nutrition Program,0.578,0.075,0.347,0.248,10680.0,0.71,0.29,2.59,11441000,2013,192455.0,0.6182899898677613,0.12628926242498245,0.008770881504767349,0.00822010340079499,0.0011327323270374893,0.10397235717440441,0.133324673300252
48141,TX,El Paso,0.129,104890,1.65,SNAP,1.85,Other Nutrition Program,0.918,0.007,0.075,0.291,69920.0,0.81,0.19,2.54,47242000,2013,865657.0,0.3624310783601357,0.03356294698708611,0.011941219212690478,0.013946632442179755,0.0021775368304074246,0.21752264465024831,0.3584179415172522
48143,TX,Erath,0.201,7780,1.65,SNAP,1.85,Other Nutrition Program,0.74,0.068,0.191,0.272,2310.0,0.8,0.2,2.55,3507000,2013,42545.0,0.7679868374662122,0.02931014220237396,0.00977788224233165,0.008297097191209309,0.0003290633446938536,0.0858385239158538,0.09846045363732518
48145,TX,Falls,0.219,3880,1.65,SNAP,1.85,Other Nutrition Program,0.743,0.074,0.183,0.286,1100.0,0.93,0.07,2.36,1622000,2013,16968.0,0.5816831683168316,0.22347949080622348,0.006718528995756719,0.0033003300330033004,0.0004714757190004715,0.10496228194247996,0.07938472418670438
48147,TX,Fannin,0.209,7050,1.65,SNAP,1.85,Other Nutrition Program,0.607,0.075,0.318,0.301,2210.0,0.76,0.24,2.67,3335000,2013,35662.0,0.7921316807806629,0.06216701250630924,0.011693118725814593,0.00426223991924177,0.00070102630250687,0.05577365262744658,0.07327126913801806
48149,TX,Fayette,0.162,3990,1.65,SNAP,1.85,Other Nutrition Program,0.571,0.083,0.347,0.239,1280.0,0.63,0.37,2.34,1649000,2013,24435.0,0.7483527726621649,0.05983220789850624,0.007120933087783917,0.0029056680990382647,0.00024554941682013506,0.07869858809085328,0.10284428074483323
48151,TX,Fisher,0.165,650,1.65,SNAP,1.85,Other Nutrition Program,0.675,0.057,0.269,0.253,220.0,0.68,0.32,2.48,286000,2013,3672.0,0.795479302832244,0.029139433551198256,0.008169934640522876,0.003812636165577342,0.0005446623093681918,0.06917211328976035,0.09368191721132897
48153,TX,Floyd,0.157,1000,1.65,SNAP,1.85,Other Nutrition Program,0.746,0.035,0.219,0.294,540.0,0.74,0.26,2.65,469000,2013,5402.0,0.5740466493891151,0.029248426508700482,0.0027767493520918177,0.0022213994816734544,0.0009255831173639393,0.12180673824509441,0.26897445390596075
48155,TX,Foard,0.186,210,1.65,SNAP,1.85,Other Nutrition Program,0.767,0.143,0.09,0.294,80.0,0.79,0.21,2.79,104000,2013,1095.0,0.8438356164383561,0.017351598173515982,0.0,0.0045662100456621,0.0009132420091324201,0.07397260273972603,0.0593607305936073
48157,TX,Fort Bend,0.154,93950,1.65,SNAP,1.85,Other Nutrition Program,0.418,0.065,0.517,0.206,36530.0,0.51,0.49,2.69,44673000,2013,822779.0,0.34301069910632137,0.2078054981957488,0.00555920848733378,0.2218542281706266,0.000450910876432189,0.09137326062040961,0.1299461945431276
48159,TX,Franklin,0.181,1920,1.65,SNAP,1.85,Other Nutrition Program,0.617,0.068,0.315,0.278,730.0,0.77,0.23,2.68,909000,2013,10359.0,0.7855970653537986,0.038517231392991604,0.007433149917945748,0.0065643401872767645,0.0005792064871126556,0.06834636547929338,0.09296264118158123
48161,TX,Freestone,0.188,3690,1.65,SNAP,1.85,Other Nutrition Program,0.541,0.093,0.366,0.266,1220.0,0.64,0.36,2.55,1664000,2013,19435.0,0.6862361718549009,0.14226910213532287,0.007512220221250322,0.003756110110625161,0.0007203498842294829,0.09791613069205042,0.06158991510162079
48163,TX,Frio,0.115,2010,1.65,SNAP,1.85,Other Nutrition Program,0.922,0.078,0.0,0.272,1160.0,0.89,0.11,2.46,874000,2013,18385.0,0.46331248300244765,0.039107968452542836,0.0070709817786238785,0.01082404133804732,0.0004895295077508839,0.27304868098993745,0.20614631493065
